incidentid,IncidentVersNumber,IncidentTypeDesc,AgencyORI,AgencyNameTxt,CityCde,CityName,CountyCde,COUNTYNAMETXT,StateCde,IncidentDte,IncidentTime,IncidentEndDte,IncidentEndTime,LocalCodeCaseNumber,SecondaryReportID,IncidentOwnerUserID,EntryDte,SupplementDte,ReviewDte,IncidentDescription,LastModifiedDte,BeatPostNumber,TimeReceived,TimeDispatched,TimeArrived,TimeCleared,HowReportedDesc,ReportedDte,CreatedByBadgeNumber
18932170,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/18/2017 09:00,900,1/19/2017 18:00,1800,17-2547,,3112,1/19/2017 22:40,,1/20/2017 21:45,,1/20/2017 21:45,,1651,1716,1721,1744,IN PERSON,1/19/2017 00:00,332
18932237,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/17/2017 21:00,2100,1/17/2017 21:25,2125,17-2326,,,1/20/2017 22:03,,,,1/20/2017 21:54,,2126,2127,2130,2240,IN PERSON,1/17/2017 00:00,346
18932238,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/18/2017 19:00,1900,1/18/2017 19:15,1915,17-2456,,,1/20/2017 22:03,,,,1/20/2017 21:55,,2032,2039,2044,2132,IN PERSON,1/18/2017 00:00,344
18932241,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/19/2017 18:00,1800,1/19/2017 21:30,2130,17-2575,,,1/20/2017 22:04,,,,1/20/2017 21:55,,2130,2132,2135,2245,IN PERSON,1/19/2017 00:00,284
18932242,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/18/2017 20:30,2030,1/18/2017 20:35,2035,17-2699,,,1/20/2017 22:04,,,,1/20/2017 21:55,,1628,1628,1628,1642,IN PERSON,1/20/2017 00:00,343
18932243,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/20/2017 18:00,1800,1/20/2017 18:45,1845,17-2719,,,1/20/2017 22:04,,,,1/20/2017 21:55,,1805,1827,1831,1857,PHONE,1/20/2017 00:00,343
18934850,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/20/2017 12:30,1230,,,17-2663,,3504,1/20/2017 15:02,,1/21/2017 14:47,,1/21/2017 14:47,,1230,1230,1230,1430,BY INVESTIGATION,1/20/2017 00:00,244
18934852,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/19/2017 16:00,1600,1/19/2017 22:00,2200,17-2687,,3499,1/20/2017 16:41,,1/21/2017 14:50,,1/21/2017 14:50,,1530,1530,1530,1600,IN PERSON,1/20/2017 00:00,230
18936623,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/20/2017 20:50,2050,1/20/2017 21:50,2150,17-2749,,,1/22/2017 02:04,,,,1/22/2017 01:27,,2053,2053,2053,2215,BY INVESTIGATION,1/20/2017 00:00,336
18937576,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/21/2017 23:30,2330,1/21/2017 23:49,2349,17-2901,,,1/22/2017 08:01,,,,1/22/2017 07:25,,2340,2341,2341,200,PHONE,1/21/2017 00:00,322
18938482,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/13/2017 13:00,1300,1/13/2017 15:00,1500,17-1839,,,1/22/2017 15:01,,,,1/22/2017 14:24,,1105,1113,1125,1235,IN PERSON,1/14/2017 00:00,268
18938484,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/16/2017 13:00,1300,1/16/2017 13:20,1320,17-2106,,,1/22/2017 15:01,,,,1/22/2017 14:25,,1322,1353,1418,1524,IN PERSON,1/16/2017 00:00,268
18939480,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/21/2017 22:00,2200,1/21/2017 22:45,2245,17-2978,,3530,1/22/2017 17:23,,1/22/2017 19:52,,1/22/2017 19:52,,1550,1555,1600,1621,IN PERSON,1/22/2017 00:00,329
18939482,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/22/2017 16:00,1600,1/22/2017 16:44,1644,17-2985,,3530,1/22/2017 18:19,,1/22/2017 19:51,,1/22/2017 19:51,,1644,1658,1702,1714,IN PERSON,1/22/2017 00:00,329
18944155,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/18/2017 21:00,2100,1/19/2017 07:30,730,17-2487,,3496,1/19/2017 08:20,,1/20/2017 13:22,,1/20/2017 13:22,,735,745,751,845,IN PERSON,1/19/2017 00:00,226
18944175,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/16/2017 15:00,1500,1/20/2017 10:00,1000,17-2649,,,1/22/2017 15:02,,,,1/22/2017 14:25,,1027,1032,1046,1114,IN PERSON,1/20/2017 00:00,268
18948647,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/22/2017 05:10,510,1/22/2017 05:15,515,17-2936,,,1/24/2017 03:01,,,,1/24/2017 02:24,,515,515,515,615,IN VIEW,1/22/2017 00:00,322
18952411,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/21/2017 12:15,1215,1/21/2017 12:30,1230,17-2816,,3501,1/21/2017 14:40,,1/24/2017 14:01,,1/24/2017 14:01,,1231,1232,1239,1445,IN PERSON,1/21/2017 00:00,236
18952418,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/22/2017 11:30,1130,,,17-2950,,3505,1/22/2017 13:51,,1/24/2017 13:57,,1/24/2017 13:57,,1140,1140,1143,1330,IN PERSON,1/22/2017 00:00,257
18953188,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/22/2017 22:00,2200,1/23/2017 10:00,1000,17-3076,,,1/24/2017 15:08,,,,1/24/2017 14:39,,1056,1058,1119,1217,IN PERSON,1/23/2017 00:00,268
18962942,8,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/17/2017 14:00,1400,,,17-2251,,3496,1/18/2017 11:12,1/23/2017 10:11,1/25/2017 18:11,,1/25/2017 18:11,,1400,1400,1415,1500,IN PERSON,1/17/2017 00:00,226
18962947,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/22/2017 13:07,1307,,,17-3093,,3533,1/24/2017 08:41,,1/25/2017 18:09,,1/25/2017 18:09,,1247,1253,1253,1310,PHONE,1/23/2017 00:00,337
18962962,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/25/2017 10:50,1050,1/25/2017 10:58,1058,17-3354,,3493,1/25/2017 12:24,,1/25/2017 13:05,,1/25/2017 13:05,,1058,1058,1104,1145,IN PERSON,1/25/2017 00:00,183
18963865,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/25/2017 17:50,1750,,,17-3414,,3531,1/25/2017 19:19,,1/25/2017 22:52,,1/25/2017 22:52,,1739,1739,1739,1803,IN PERSON,1/25/2017 00:00,333
18969146,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/26/2017 11:15,1115,1/26/2017 11:26,1126,17-3509,,,1/26/2017 15:03,,,,1/26/2017 14:25,,1122,1123,1127,1215,IN PERSON,1/26/2017 00:00,268
18969147,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/5/2017 13:00,1300,1/5/2017 17:00,1700,17-675,,,1/26/2017 15:03,,,,1/26/2017 14:25,,1029,1029,1106,1206,IN PERSON,1/6/2017 00:00,319
18971507,3,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/26/2017 16:13,1613,,,17-3550,,2948,1/26/2017 18:02,,1/26/2017 22:57,,1/26/2017 22:57,,1631,1634,1637,1700,IN PERSON,1/26/2017 00:00,300
18971509,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/25/2017 20:45,2045,,,17-3437,,3531,1/26/2017 21:10,,1/26/2017 22:55,,1/26/2017 22:55,,2054,2054,2059,2200,PHONE,1/25/2017 00:00,333
18971510,6,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/18/2017 09:00,900,1/18/2017 15:00,1500,17-2678,,3531,1/20/2017 17:56,1/25/2017 18:01,1/26/2017 22:59,,1/26/2017 22:59,,1353,1431,1455,1550,IN PERSON,1/20/2017 00:00,333
18971511,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/25/2017 21:08,2108,1/25/2017 21:20,2120,17-3439,,3522,1/26/2017 21:57,,1/26/2017 22:54,,1/26/2017 22:54,,2108,2111,2114,2200,IN PERSON,1/25/2017 00:00,314
18972606,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/20/2017 03:20,320,1/20/2017 03:41,341,17-2602,,,1/27/2017 07:01,,,,1/27/2017 06:54,,320,320,320,600,IN PERSON,1/20/2017 00:00,309
18972607,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/27/2017 00:36,36,1/27/2017 01:06,106,17-3603,,,1/27/2017 07:01,,,,1/27/2017 06:54,,36,36,36,106,IN PERSON,1/27/2017 00:00,347
18972608,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/26/2017 20:00,2000,1/27/2017 01:00,100,17-3604,,,1/27/2017 07:01,,,,1/27/2017 06:54,,100,105,110,445,IN PERSON,1/27/2017 00:00,340
18980240,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/17/2017 01:00,100,1/17/2017 04:40,440,17-2181,,,1/28/2017 07:01,,,,1/28/2017 06:24,,440,440,440,1100,IN PERSON,1/17/2017 00:00,309
18980855,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/27/2017 09:45,945,1/27/2017 09:55,955,17-3635,,3495,1/27/2017 14:06,,1/28/2017 12:05,,1/28/2017 12:05,,1009,1031,1039,1150,IN PERSON,1/27/2017 00:00,220
18980856,3,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/10/2017 18:00,1800,1/10/2017 18:55,1855,17-3648,,2949,1/27/2017 14:13,,1/28/2017 12:02,,1/28/2017 12:02,,1440,,,,WEB,1/26/2017 00:00,945
18980857,3,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/10/2017 19:45,1945,1/10/2017 19:55,1955,17-3649,,2949,1/27/2017 14:13,,1/28/2017 12:01,,1/28/2017 12:01,,1512,,,,WEB,1/26/2017 00:00,945
18980934,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/24/2017 11:15,1115,1/24/2017 11:25,1125,17-3539,,,1/28/2017 13:01,,,,1/28/2017 12:25,,1530,1530,1530,1630,IN PERSON,1/24/2017 00:00,304
18982418,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/26/2017 09:50,950,,,17-3657,,3531,1/27/2017 17:50,,1/28/2017 22:16,,1/28/2017 22:16,,1417,1422,1434,1624,IN PERSON,1/27/2017 00:00,333
18983787,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/26/2017 22:09,2209,,,17-3586,,3526,1/26/2017 23:36,,1/29/2017 06:59,,1/29/2017 06:59,,2209,2209,2209,2230,IN PERSON,1/26/2017 00:00,321
18986132,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/29/2017 19:30,1930,,,17-3954,,3535,1/29/2017 20:59,,1/29/2017 21:53,,1/29/2017 21:53,,1900,1901,1905,1930,IN PERSON,1/29/2017 00:00,339
18986152,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/21/2017 15:40,1540,1/21/2017 16:00,1600,17-2856,,,1/29/2017 22:01,,,,1/29/2017 21:54,,1600,1655,1659,1740,IN PERSON,1/21/2017 00:00,346
18986153,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/28/2017 20:13,2013,1/28/2017 22:00,2200,17-3842,,,1/29/2017 22:01,,,,1/29/2017 21:54,,2013,2013,2013,2200,BY INVESTIGATION,1/28/2017 00:00,342
18986154,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/28/2017 20:56,2056,1/28/2017 21:00,2100,17-3844,,,1/29/2017 22:01,,,,1/29/2017 21:54,,2056,2056,2056,2200,IN PERSON,1/28/2017 00:00,349
18986155,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/29/2017 16:00,1600,1/29/2017 16:10,1610,17-3927,,,1/29/2017 22:01,,,,1/29/2017 21:54,,1807,1812,1819,1843,IN PERSON,1/29/2017 00:00,348
18986868,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/29/2017 05:00,500,1/29/2017 05:07,507,17-3898,,,1/30/2017 03:00,,,,1/30/2017 02:24,,507,507,514,600,PHONE,1/29/2017 00:00,350
18987117,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/29/2017 21:59,2159,,,17-3977,,3526,1/30/2017 00:27,,1/30/2017 06:25,,1/30/2017 06:25,,2159,2208,2209,2315,IN PERSON,1/29/2017 00:00,321
18987762,5,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/5/2017 08:00,800,1/19/2017 16:24,1624,17-2539,,3524,1/19/2017 18:01,1/24/2017 14:58,1/30/2017 08:21,,1/30/2017 08:21,,1624,1626,1626,1710,IN PERSON,1/19/2017 00:00,339
18987846,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/19/2017 12:00,1200,1/26/2017 12:00,1200,17-3523,,3518,1/26/2017 13:43,,1/30/2017 08:18,,1/30/2017 08:18,,1249,1249,1249,1249,OTHER,1/26/2017 00:00,308
18994085,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/5/2017 18:00,1800,,,17-1129,,3522,1/9/2017 19:15,1/30/2017 19:11,1/30/2017 22:31,,1/30/2017 22:31,,1450,1517,1541,1625,IN PERSON,1/5/2017 00:00,314
18995035,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/30/2017 23:59,2359,1/31/2017 01:10,110,17-4160,,3534,1/31/2017 03:13,,1/31/2017 05:20,,1/31/2017 05:20,,2359,1,4,110,IN PERSON,1/30/2017 00:00,338
19007564,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/30/2017 16:30,1630,1/30/2017 16:40,1640,17-4103,,,1/31/2017 21:01,,,,1/31/2017 20:25,,1634,1634,1631,1751,IN PERSON,1/30/2017 00:00,342
19007574,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/30/2017 14:20,1420,1/30/2017 14:25,1425,17-4081,,,1/31/2017 21:01,,,,1/31/2017 20:25,,1424,1425,1427,1529,IN PERSON,1/30/2017 00:00,349
19007799,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/30/2017 17:00,1700,1/30/2017 20:15,2015,17-4109,,3530,1/30/2017 21:12,,1/31/2017 21:18,,1/31/2017 21:18,,1722,1722,1722,2015,IN PERSON,1/30/2017 00:00,329
19007802,6,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/2/2017 12:00,1200,1/2/2017 18:00,1800,17-212,,3522,1/2/2017 20:34,1/30/2017 19:02,1/31/2017 21:10,,1/31/2017 21:10,,1825,1837,1845,1917,IN PERSON,1/2/2017 00:00,314
19016851,3,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/18/2017 01:40,140,1/18/2017 01:45,145,17-4194,,2949,1/31/2017 09:12,,2/1/2017 15:19,,2/1/2017 15:19,,1533,,,,WEB,1/26/2017 00:00,945
19016854,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/31/2017 14:08,1408,,,17-4231,,3507,1/31/2017 15:57,,2/1/2017 15:01,,2/1/2017 15:01,,1408,1408,1408,1430,IN PERSON,1/31/2017 00:00,265
19018951,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/31/2017 18:00,1800,1/31/2017 19:32,1932,17-4286,,3530,1/31/2017 21:25,,2/1/2017 22:35,,2/1/2017 22:35,,1932,1934,1934,2013,IN PERSON,1/31/2017 00:00,329
19018953,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/1/2017 14:58,1458,,,17-4389,,2948,2/1/2017 15:26,,2/1/2017 22:34,,2/1/2017 22:34,,1458,1458,1505,1530,IN PERSON,2/1/2017 00:00,300
19018954,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/30/2017 00:00,,2/1/2017 16:26,1626,17-4398,,2948,2/1/2017 17:58,,2/1/2017 22:33,,2/1/2017 22:33,,1626,1640,1646,1700,IN PERSON,2/1/2017 00:00,300
19018957,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/1/2017 17:15,1715,2/1/2017 17:20,1720,17-4413,,3503,2/1/2017 20:02,,2/1/2017 22:29,,2/1/2017 22:29,,1731,1800,1812,1915,IN PERSON,2/1/2017 00:00,242
19018958,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/1/2017 12:15,1215,2/1/2017 12:45,1245,17-4399,,3112,2/1/2017 18:50,,2/1/2017 22:32,,2/1/2017 22:32,,1627,1648,1655,1755,IN PERSON,2/1/2017 00:00,332
19018959,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/14/2017 23:00,2300,1/15/2017 23:00,2300,17-4257,,3112,2/1/2017 21:17,,2/1/2017 22:27,,2/1/2017 22:27,,1544,1549,1552,1631,IN PERSON,1/31/2017 00:00,332
19019055,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/31/2017 17:50,1750,1/31/2017 18:10,1810,17-4276,,,2/1/2017 23:03,,,,2/1/2017 22:25,,1757,1759,1808,1839,IN PERSON,1/31/2017 00:00,342
19019486,6,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/29/2017 09:00,900,1/30/2017 00:39,39,17-3981,,3534,1/30/2017 01:55,,2/2/2017 00:41,,2/2/2017 00:41,,2240,2249,2252,39,IN PERSON,1/29/2017 00:00,338
19019493,3,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/15/2017 22:22,2222,1/16/2017 00:15,15,17-2053,,,1/17/2017 03:01,2/1/2017 05:07,2/2/2017 00:43,,2/2/2017 00:43,,2222,2222,2222,15,IN PERSON,1/15/2017 00:00,338
19019608,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/29/2017 00:35,35,1/29/2017 00:40,40,17-3878,,,2/2/2017 01:02,,,,2/2/2017 00:54,,40,49,52,121,IN PERSON,1/29/2017 00:00,341
19020176,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/1/2017 23:00,2300,2/1/2017 23:15,2315,17-4438,,,2/2/2017 06:00,,,,2/2/2017 05:25,,2317,2321,2324,38,IN PERSON,2/1/2017 00:00,347
19027312,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/21/2017 20:00,2000,1/21/2017 20:26,2026,17-2881,,3530,1/21/2017 20:53,2/1/2017 23:16,2/2/2017 21:59,,2/2/2017 21:59,,2026,2031,2031,2115,IN PERSON,1/21/2017 00:00,329
19027313,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/16/2017 00:01,1,1/17/2017 15:31,1531,17-2277,,3530,1/17/2017 17:13,2/1/2017 23:22,2/2/2017 22:01,,2/2/2017 22:01,,1531,1551,1555,1622,IN PERSON,1/17/2017 00:00,329
19027315,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/2/2017 17:45,1745,,,17-4540,,2948,2/2/2017 19:29,,2/2/2017 21:55,,2/2/2017 21:55,,1803,1814,1815,1830,IN PERSON,2/2/2017 00:00,300
19034914,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/1/2017 18:30,1830,1/2/2017 14:00,1400,17-118,,,2/3/2017 23:01,,,,2/3/2017 22:25,,1404,1424,1428,1458,IN PERSON,1/2/2017 00:00,349
19034919,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/21/2017 08:00,800,1/26/2017 14:48,1448,17-3537,,,2/3/2017 23:02,,,,2/3/2017 22:25,,1448,1448,1502,1524,IN PERSON,1/26/2017 00:00,349
19034934,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/30/2017 15:55,1555,1/30/2017 16:00,1600,17-4101,,,2/3/2017 23:04,,,,2/3/2017 22:25,,1555,1621,1623,1643,IN PERSON,1/30/2017 00:00,348
19036017,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/4/2017 00:53,53,2/4/2017 01:51,151,17-4719,,,2/4/2017 06:03,,,,2/4/2017 05:24,,53,53,53,151,IN PERSON,2/4/2017 00:00,347
19037276,6,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/15/2017 10:15,1015,1/15/2017 10:30,1030,17-1969,,3504,1/15/2017 13:13,2/4/2017 09:50,2/4/2017 13:46,,2/4/2017 13:46,,1030,1032,1039,1230,IN PERSON,1/15/2017 00:00,244
19037277,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/6/2017 23:59,2359,1/19/2017 07:00,700,17-2485,,3504,1/19/2017 10:08,2/4/2017 11:14,2/4/2017 13:46,,2/4/2017 13:46,,718,734,737,915,IN PERSON,1/19/2017 00:00,244
19040477,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/4/2017 02:30,230,2/4/2017 02:52,252,17-4729,,,2/5/2017 07:01,,,,2/5/2017 06:54,,239,232,247,347,PHONE,2/4/2017 00:00,350
19040478,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/4/2017 02:20,220,2/4/2017 04:45,445,17-4732,,,2/5/2017 07:01,,,,2/5/2017 06:54,,230,230,230,445,IN PERSON,2/4/2017 00:00,340
19040479,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/4/2017 05:36,536,2/4/2017 06:03,603,17-4738,,,2/5/2017 07:02,,,,2/5/2017 06:54,,536,536,536,614,IN PERSON,2/4/2017 00:00,347
19041035,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/31/2017 11:15,1115,,,17-4216,,3507,1/31/2017 13:18,,2/5/2017 12:00,,2/5/2017 12:00,,1115,1115,1117,1230,IN PERSON,1/31/2017 00:00,265
19041037,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/4/2017 13:01,1301,,,17-4772,,3505,2/4/2017 15:25,,2/5/2017 11:57,,2/5/2017 11:57,,1301,1302,1309,1500,IN PERSON,2/4/2017 00:00,257
19041041,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/1/2017 14:06,1406,,,17-4385,,3504,2/1/2017 16:09,2/2/2017 14:42,2/5/2017 12:02,,2/5/2017 12:02,,,,,,BY INVESTIGATION,2/1/2017 00:00,244
19041074,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/2/2017 10:38,1038,2/2/2017 10:59,1059,17-4484,,3493,2/2/2017 13:51,,2/5/2017 12:06,,2/5/2017 12:06,,1038,1038,1042,1200,IN PERSON,2/2/2017 00:00,183
19041792,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/3/2017 15:00,1500,2/3/2017 18:00,1800,17-4679,,3112,2/3/2017 21:14,,2/5/2017 16:44,,2/5/2017 16:44,,1814,1814,1818,1923,IN PERSON,2/3/2017 00:00,332
19041793,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/3/2017 20:55,2055,,,17-4697,,3503,2/3/2017 22:15,,2/5/2017 16:44,,2/5/2017 16:44,,2056,2058,2103,2130,IN PERSON,2/3/2017 00:00,242
19041795,6,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/18/2017 08:00,800,1/18/2017 18:00,1800,17-2443,,3112,1/18/2017 21:41,2/3/2017 23:24,2/5/2017 16:49,,2/5/2017 16:49,,1815,1823,1829,1930,IN PERSON,1/18/2017 00:00,332
19041796,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/3/2017 09:45,945,,,17-4644,,3531,2/4/2017 16:26,,2/5/2017 16:44,,2/5/2017 16:44,,1509,1512,1524,1630,PHONE,2/3/2017 00:00,333
19041799,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/4/2017 17:00,1700,,,17-4795,,3531,2/4/2017 19:32,,2/5/2017 16:39,,2/5/2017 16:39,,1706,1710,1713,1736,IN PERSON,2/4/2017 00:00,333
