incidentid,OffenseID,ASCFCde,ASCFDesc,BiasMotivation,BurglaryOnlyForceDesc,ClassCde,Counts,CourtOrderExists,CourtOrderTypeCde,CourtOrderStateCde,CourtOrderCountyCde,CourtOrderCountyName,CourtOrderNumber,DegreeCde,LocationTypeDesc,OnCampus,Premises,SchoolFunction,SchoolName,SchoolType,ViolationCde,ViolationDesc,LarcenyTypeCde,TitleChange,WarningsRun,OffenderIsEmployee,LocalOffenseDescription,LocalStatute,IsCityOrdinance,IsCountyOrdinance,CargoTheft
18909742,2872287,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,2616,CRIMINAL TRESPASS-1ST DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
18909743,2872289,0,Not Applicable,UNKNOWN (MOTIVATION NOT KNOWN),,A,1,FALSE,,,,,,M,,,,FALSE,,,798,ASSAULT 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,,FALSE,TRUE,,,,FALSE,FALSE,
18909744,2872290,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,FALSE,TRUE,FALSE,,,FALSE,FALSE,
18911154,2872664,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
18911740,2872904,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,V,,,,FALSE,,,2304,ALCOHOL INTOX IN A PUBLIC PLACE (1ST & 2ND OFFENSE,,FALSE,TRUE,,,,FALSE,FALSE,
18911740,2872903,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,1402,CRIMINAL MISCHIEF 2ND DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
18912442,2873029,0,Not Applicable,NONE (NO BIAS),,A,2,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,FALSE,TRUE,FALSE,,,FALSE,FALSE,
18916285,2873540,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,O,,,,FALSE,,,3020,LOST OR FOUND PROPERTY,,FALSE,TRUE,,,,FALSE,FALSE,
18916287,2873542,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,795,ASSAULT 4TH DEGREE (NO VISIBLE INJURY),,FALSE,TRUE,,,,FALSE,FALSE,
18923804,2875535,0,Not Applicable,ANTI-AMERICAN INDIAN/ALASKAN NATIVE,,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
18925541,2875786,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,V,,,,FALSE,,,2617,CRIMINAL TRESPASSING-3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
18925541,2875787,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,,TRUE,,,,FALSE,FALSE,
18926507,2876190,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,1113,THEFT OF PROP MISLAID OR DELIVER BY MISTAKE,,FALSE,TRUE,FALSE,,,FALSE,FALSE,
18926846,2876314,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,797,ASSAULT 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY,,FALSE,TRUE,,,,FALSE,FALSE,
18929963,2876933,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
18929967,2876937,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,797,ASSAULT 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY,,,TRUE,,,,FALSE,FALSE,
18932170,2877364,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2402,HARASSING COMMUNICATIONS,,,TRUE,,,,FALSE,FALSE,
18932170,2877363,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,822,TERRORISTIC THREATENING 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
18932237,2877432,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
18932238,2877433,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,822,TERRORISTIC THREATENING 3RD DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
18932241,2877436,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,797,ASSAULT 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY,,FALSE,TRUE,,,,FALSE,FALSE,
18932242,2877437,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23963,TBUT OR DISP GASOLINE U/$500,,FALSE,TRUE,FALSE,,,FALSE,FALSE,
18932243,2877438,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2402,HARASSING COMMUNICATIONS,,FALSE,TRUE,,,,FALSE,FALSE,
18934850,2878006,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,Plot,,,FALSE,,,2303,PUBLIC INTOXICATION-CONTROLL SUB(EXCLUDES ALCOHOL),,,TRUE,,,,FALSE,FALSE,
18934850,2878007,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,Plot,,,FALSE,,,42215,POSS CONT SUB 1ST DEG 1ST OFF (METHAMPHETAMINE),,,TRUE,,,,FALSE,FALSE,
18934850,2878008,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,Plot,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
18934852,2878010,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,24002,TBUT OR DISP CONTENTS FROM VEHICLE UNDER $500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
18936623,2878340,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42055,PRESCRIPTION CONT SUB NOT PROPER CONTAIN 1ST OFF,,FALSE,TRUE,,,,FALSE,FALSE,
18936623,2878338,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,V,,,,FALSE,,,424,NO REGISTRATION PLATES,,FALSE,TRUE,,,,FALSE,FALSE,
18936623,2878339,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,V,,,,FALSE,,,519,FAILURE TO PRODUCE INSURANCE CARD,,FALSE,TRUE,,,,FALSE,FALSE,
18937576,2878517,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,FALSE,TRUE,,,,FALSE,FALSE,
18937576,2878518,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,FALSE,TRUE,FALSE,,,FALSE,FALSE,
18937576,2878516,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,FALSE,TRUE,,,,FALSE,FALSE,
18937576,2878515,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2109,OPER MTR VEHICLE U/INFLU ALC/DRUGS/ETC. .08 (AGG CIRCUM) 1ST OFF,,FALSE,TRUE,,,,FALSE,FALSE,
18938482,2878739,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
18938484,2878742,0,Not Applicable,UNKNOWN (MOTIVATION NOT KNOWN),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,FALSE,TRUE,FALSE,,,FALSE,FALSE,
18939480,2878947,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,1402,CRIMINAL MISCHIEF 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,
18939482,2878949,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,795,ASSAULT 4TH DEGREE (NO VISIBLE INJURY),,,TRUE,,,,FALSE,FALSE,
18944155,2880155,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
18944175,2880181,0,Not Applicable,UNKNOWN (MOTIVATION NOT KNOWN),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,FALSE,TRUE,FALSE,,,FALSE,FALSE,
18944175,2880182,0,Not Applicable,UNKNOWN (MOTIVATION NOT KNOWN),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
18948647,2881401,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,FALSE,TRUE,,,,FALSE,FALSE,
18948647,2881402,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,V,,,,FALSE,,,470,POSS OF OPEN ALC BEVERAGE CONT IN MOTOR VEH PROHIBITED,,FALSE,TRUE,,,,FALSE,FALSE,
18952411,2882239,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,796,ASSAULT 4TH DEGREE (MINOR INJURY),,,TRUE,,,,FALSE,FALSE,
18952418,2882242,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,Plot,,,FALSE,,,795,ASSAULT 4TH DEGREE (NO VISIBLE INJURY),,,TRUE,,,,FALSE,FALSE,
18952418,2882241,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,Plot,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
18953188,2882438,0,Not Applicable,UNKNOWN (MOTIVATION NOT KNOWN),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
18962942,2884757,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,2763,VIOLATION OF A KENTUCKY EPO/DVO,,,TRUE,,,,FALSE,FALSE,
18962947,2884760,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
18962962,2884767,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,822,TERRORISTIC THREATENING 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
18963865,2884998,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
18969146,2886048,0,Not Applicable,UNKNOWN (MOTIVATION NOT KNOWN),,A,1,FALSE,,,,,,M,,,,FALSE,,,796,ASSAULT 4TH DEGREE (MINOR INJURY),,FALSE,TRUE,,,,FALSE,FALSE,
18969146,2886049,0,Not Applicable,UNKNOWN (MOTIVATION NOT KNOWN),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,FALSE,TRUE,FALSE,,,FALSE,FALSE,
18969147,2886050,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,FALSE,TRUE,FALSE,,,FALSE,FALSE,
18971507,2886388,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,O,,,,FALSE,,,3011,MISSING PERSONS,,,TRUE,,,,FALSE,FALSE,
18971509,2886389,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
18971510,2886390,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,TRUE,,,FALSE,FALSE,FALSE
18971511,2886391,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23931,TBUT OR DISP SHOPLIFTING $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,
18972606,2886605,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2108,OPER MTR VEHICLE U/INFLUENCE ALC/DRUGS/ETC. .08 - 1ST OFF,,FALSE,TRUE,,,,FALSE,FALSE,
18972606,2886607,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,FALSE,TRUE,,,,FALSE,FALSE,
18972606,2886606,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,FALSE,TRUE,,,,FALSE,FALSE,
18972607,2886608,0,Not Applicable,NONE (NO BIAS),,B,2,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,FALSE,TRUE,,,,FALSE,FALSE,
18972607,2886609,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,V,,,,FALSE,,,519,FAILURE TO PRODUCE INSURANCE CARD,,FALSE,TRUE,,,,FALSE,FALSE,
18972608,2886610,0,Not Applicable,UNKNOWN (MOTIVATION NOT KNOWN),,A,1,FALSE,,,,,,M,,,,FALSE,,,798,ASSAULT 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,,FALSE,TRUE,,,,FALSE,FALSE,
18972608,2886611,0,Not Applicable,UNKNOWN (MOTIVATION NOT KNOWN),,B,1,FALSE,,,,,,M,,,,FALSE,,,2371,DISORDERLY CONDUCT 2ND DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
18980240,2888356,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,24044,TBUT OR DISP AUTO - $10000 OR MORE BUT U/$1000000,,FALSE,TRUE,FALSE,,,FALSE,FALSE,
18980240,2888357,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42245,POSS CONT SUB 2ND DEGREE - DRUG UNSPECIFIED,,FALSE,TRUE,,,,FALSE,FALSE,
18980240,2888353,0,Not Applicable,NONE (NO BIAS),Force,B,1,FALSE,,,,,,F,,,,FALSE,,,22060,BURGLARY 1ST DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
18980240,2888354,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,2662,POSSESSION OF BURGLARY TOOLS,,FALSE,TRUE,,,,FALSE,FALSE,
18980240,2888355,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,1401,CRIMINAL MISCHIEF 1ST DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
18980855,2888556,0,Not Applicable,,,A,1,TRUE,1,KY,,MCCRACKEN,,M,,,,FALSE,,,2763,VIOLATION OF A KENTUCKY EPO/DVO,,,TRUE,,,,FALSE,FALSE,
18980856,2888557,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
18980857,2888558,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
18980934,2888578,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,FALSE,TRUE,FALSE,,,FALSE,FALSE,
18982418,2888888,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,TRUE,,TRUE,PADUCAH MIDDLE SCHOOL,MIDDLE SCHOOL,13115,ASSAULT 3RD - DEPT OF SOCIAL SERVICE WORKER,,,TRUE,,,,FALSE,FALSE,
18983787,2889027,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
18986132,2889935,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,Plot,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
18986152,2889953,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,Plot,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,FALSE,TRUE,FALSE,,,FALSE,FALSE,
18986153,2889954,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,V,,,,FALSE,,,207,REAR LICENSE NOT ILLUMINATED,,FALSE,TRUE,,,,FALSE,FALSE,
18986153,2889956,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,FALSE,TRUE,,,,FALSE,FALSE,
18986153,2889955,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42215,POSS CONT SUB 1ST DEG 1ST OFF (METHAMPHETAMINE),,FALSE,TRUE,,,,FALSE,FALSE,
18986154,2889957,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42331,POSS OF MARIJUANA*OBS*,,FALSE,TRUE,,,,FALSE,FALSE,
18986155,2889958,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,Plot,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,FALSE,TRUE,FALSE,,,FALSE,FALSE,
18986868,2890098,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,798,ASSAULT 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,,FALSE,TRUE,,,,FALSE,FALSE,
18987117,2890168,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
18987762,2890381,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,52197,POSSESSION OF HANDGUN BY CONVICTED FELON,,,TRUE,,,,FALSE,FALSE,
18987762,2890380,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,28032,RECEIVING STOLEN PROPERTY U/$10000,,,TRUE,,,,FALSE,FALSE,
18987762,2890378,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,TRUE,,,FALSE,FALSE,FALSE
18987762,2890379,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,1501,CARRYING A CONCEALED WEAPON,,,TRUE,,,,FALSE,FALSE,
18987846,2890452,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,1681,FAILURE TO COMPLY W/SEX OFFENDER REGISTRATION (2ND OR > OFFENSE),,,TRUE,,,,FALSE,FALSE,
18994085,2892471,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
18995035,2892592,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,798,ASSAULT 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,,,TRUE,,,,FALSE,FALSE,
19007564,2894619,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,822,TERRORISTIC THREATENING 3RD DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
19007564,2894618,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
19007574,2894628,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,797,ASSAULT 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY,,FALSE,TRUE,,,,FALSE,FALSE,
19007799,2894637,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,49031,PROMOTING CONTRABAND - 1ST DEGREE,,,TRUE,,,,FALSE,FALSE,
19007799,2894634,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
19007799,2894636,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
19007799,2894635,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42215,POSS CONT SUB 1ST DEG 1ST OFF (METHAMPHETAMINE),,,TRUE,,,,FALSE,FALSE,
19007802,2894639,0,Not Applicable,NONE (NO BIAS),No Force,D,1,FALSE,,,,,,F,,,,FALSE,,,22062,BURGLARY 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,FALSE
19016851,2896110,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
19016854,2896114,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
19016854,2896113,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,V,,,,FALSE,,,2617,CRIMINAL TRESPASSING-3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
19018951,2896616,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,798,ASSAULT 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,,,TRUE,,,,FALSE,FALSE,
19018953,2896617,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
19018954,2896618,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2402,HARASSING COMMUNICATIONS,,,TRUE,,,,FALSE,FALSE,
19018957,2896620,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,803,MENACING,,,TRUE,,,,FALSE,FALSE,
19018958,2896621,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,2763,VIOLATION OF A KENTUCKY EPO/DVO,,,TRUE,,,,FALSE,FALSE,
19018959,2896622,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,TRUE,,,FALSE,FALSE,FALSE
19019055,2896667,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,V,Plot,,,FALSE,,,2304,ALCOHOL INTOX IN A PUBLIC PLACE (1ST & 2ND OFFENSE,,FALSE,TRUE,,,,FALSE,FALSE,
19019055,2896666,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,Plot,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,FALSE,TRUE,FALSE,,,FALSE,FALSE,
19019486,2896699,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
19019486,2896698,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,803,MENACING,,,TRUE,,,,FALSE,FALSE,
19019493,2896702,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,V,,,,FALSE,,,425,IMPROPER DISPLAY OF REGISTRATION PLATES,,FALSE,TRUE,,,,FALSE,FALSE,
19019493,2896704,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,FALSE,TRUE,,,,FALSE,FALSE,
19019493,2896705,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,V,,,,FALSE,,,470,POSS OF OPEN ALC BEVERAGE CONT IN MOTOR VEH PROHIBITED,,FALSE,TRUE,,,,FALSE,FALSE,
19019493,2896703,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42201,POSS CONT SUB 1ST DEG 1ST OFF (DRUG UNSPECIFIED),,FALSE,TRUE,,,,FALSE,FALSE,
19019608,2896721,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
19020176,2896824,0,Not Applicable,NONE (NO BIAS),,A,2,FALSE,,,,,,M,,,,FALSE,,,798,ASSAULT 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,,FALSE,TRUE,,,,FALSE,FALSE,
19027312,2898841,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
19027313,2898842,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,1402,CRIMINAL MISCHIEF 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,
19027315,2898844,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
19034914,2900951,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23059,TBUT OR DISP FROM AUTO,,FALSE,TRUE,FALSE,,,FALSE,FALSE,
19034919,2900955,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,2763,VIOLATION OF A KENTUCKY EPO/DVO,,FALSE,TRUE,,,,FALSE,FALSE,
19034934,2900964,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,Violation,,,FALSE,,,822,TERRORISTIC THREATENING 3RD DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
